Date,HSCI,consumer_goods_manufacturing,consumer_service,energy,finance,industry,information_technology,integrated_industry,raw_material,real_estate,telecommunications,utilities
2006/11/6,2511.51,3469.45,3023.97,7727.06,2939.34,1520.53,2112.41,1922.5,9212.08,2598.2,1511.35,4189.55
2006/11/7,2516.24,3466.09,3039.59,7738.68,2945.61,1516.71,2094,1935.3,9216.27,2661.89,1490.49,4212.32
2006/11/8,2501.85,3433.05,3056.01,7735.94,2936.92,1492.57,2084.33,1936.32,9149.78,2646.81,1459.14,4204.88
2006/11/9,2530.24,3445.67,3106.87,7897.17,2970.75,1483.31,2096.6,1948.66,9421.76,2651.22,1482.59,4241.22
2006/11/10,2525.41,3447.64,3106.17,7988.42,2971.37,1481.57,2054.34,1950.75,9482.04,2638.11,1466.72,4241.72
2006/11/13,2535.43,3423.28,3110.61,7971.83,3012.18,1488.73,2058.86,1960.6,9457.99,2604.5,1470.88,4202.7
2006/11/14,2540.2,3443.68,3141.42,7938.17,3011.79,1483.06,2046.41,1968.46,9395.96,2604.14,1482.96,4196.49
2006/11/15,2576.63,3473.97,3160.5,7956.94,3063.58,1488.69,2072.18,1986.2,9512.9,2645.59,1516.71,4205.39
2006/11/16,2585.37,3515.89,3184.26,7974.26,3062.01,1464.71,2097.71,1981.32,9467.08,2649.45,1536.52,4205.45
2006/11/17,2588.85,3555.03,3203.18,7952.28,3065.13,1476.64,2084.68,1998.92,9521.07,2664.08,1522.64,4261.08
2006/11/20,2565.33,3496.58,3164.21,7928.56,3058.41,1456.51,2018.37,1981.58,9657.78,2640.84,1488.8,4217.79
2006/11/21,2577.82,3521.54,3171.26,7946.23,3076.3,1460.95,2039.67,1993.35,9980.1,2661.39,1486.2,4223.57
2006/11/22,2624.28,3574.2,3219.94,8225.6,3129.48,1471.82,2044.46,2039.41,10258.49,2713.06,1510,4263.37
2006/11/23,2621.57,3560.82,3227.98,8326.61,3113.01,1468.59,1988.92,2034.42,10187.81,2743.23,1514.32,4231.29
2006/11/24,2618.01,3532.88,3246.53,8345.24,3108.12,1460.82,1980.45,2029.36,10162.19,2734.85,1515.51,4193.18
2006/11/27,2602.77,3518.97,3258.22,8295.4,3065.14,1452.75,1990.37,2023.58,10109.82,2758.45,1509.18,4163.66
2006/11/28,2519.47,3425.29,3184.1,7995.21,2962.84,1414.82,1976.41,1964.54,9759.74,2649.14,1452.62,4102.6
2006/11/29,2556.48,3477.88,3218.93,8203.8,3031.28,1421,1962.38,1986.06,10126.96,2670.73,1452.02,4163.4
2006/11/30,2586.74,3528.49,3262.36,8368.01,3057.66,1429.26,1949.84,2006.03,10363.21,2711.12,1474.9,4202.35
2006/12/1,2563.88,3540.15,3228.92,8359.74,3039.57,1440.6,1925.64,1986.52,10292.1,2705.68,1437.3,4154.29
2006/12/4,2569.02,3539.07,3248.88,8404.55,3041.36,1467.08,1966.29,1993.15,10376.32,2719.71,1428.2,4188.54
2006/12/5,2606.65,3573.73,3292.69,8534.81,3082.87,1451.15,2016.13,2020.96,10493.89,2756.12,1456.65,4235.24
2006/12/6,2620.8,3596.78,3297.97,8550.34,3085.2,1454.74,2044,2049.72,10316.12,2772.02,1480.61,4261.66
2006/12/7,2594.97,3566.23,3292.14,8523.47,3051.56,1449.22,2036.39,2036.35,10161.13,2751.95,1448.9,4272.42
2006/12/8,2580.08,3511,3308.43,8475.17,3036.76,1433.1,2009.94,2045.5,10197.8,2744.46,1425.12,4245.68
2006/12/11,2604.62,3545.7,3326.83,8611.5,3053.68,1429.96,2017.91,2073.57,10227.21,2754.8,1459.13,4258.64
2006/12/12,2600.29,3548.46,3304.42,8584.67,3052.46,1421.72,2010.57,2065.84,10140.02,2745.49,1460.22,4257.59
2006/12/13,2574.28,3542.3,3299.77,8524.26,3036.74,1416.68,1943.68,2056.05,10004.07,2708.98,1418,4282.93
2006/12/14,2605.81,3562.43,3321.35,8621.04,3067.17,1438.45,1971.67,2079.45,10081.86,2751.27,1443.07,4389.12
2006/12/15,2630.76,3584.22,3353.38,8767.44,3089.77,1463.71,2007.94,2103.01,9961.3,2800.8,1450.56,4457.3
2006/12/18,2654.34,3588.6,3375.03,8792.69,3132.37,1477.29,2064.67,2098.66,10189.6,2795.64,1471.87,4439.71
2006/12/19,2628.69,3580.01,3342.59,8629.75,3118.88,1460.71,2059.49,2077.87,10187.8,2768,1437.85,4394.06
2006/12/20,2672.12,3639.01,3360.87,8757.04,3183.53,1468.85,2084.05,2089.88,10280.79,2803.57,1471.44,4446.8
2006/12/21,2676.67,3641.02,3350.87,8776.25,3203.66,1467.04,2082.57,2090.17,10290.56,2796.58,1467.47,4448.54
2006/12/22,2693.22,3652.96,3374.15,8777.85,3222.42,1455.49,2068.65,2101.55,10310.34,2794.47,1496.11,4464.04
2006/12/27,2775.9,3667.02,3382.02,8934.99,3346.99,1452.41,2074.59,2112.42,10405.81,2805.62,1551.43,4459.56
2006/12/28,2803.92,3740,3428.58,9228.81,3392.66,1425.27,2083.36,2123.6,10490.86,2849.3,1604.26,4509.88
2006/12/29,2802.68,3769.54,3436.33,9331.68,3382.21,1400.63,2100.2,2128.12,10575.64,2884.73,1581.66,4515.92
2007/1/2,2854.44,3822.9,3479.16,9431.12,3452.2,1396.62,2120.27,2159.48,10692.12,2929.32,1631.75,4514.87
2007/1/3,2879.09,3856.72,3485.57,9451.47,3502.68,1442.55,2127.11,2186,10725.6,2918.58,1645.56,4532.57
2007/1/4,2809.66,3824.68,3451.76,9136.21,3394.13,1440.56,2127.54,2147.85,10573.68,2866.3,1594.36,4494.32
2007/1/5,2821.81,3834.42,3474.46,8989.57,3381.7,1448.99,2092.56,2190.49,10556.57,2927.71,1618.2,4565.64
2007/1/8,2791.77,3811.83,3461.61,8784.87,3337.35,1431.18,2043.87,2218.26,10349.1,2938.9,1579.64,4561.39
2007/1/9,2769.32,3797.43,3463.45,8817.26,3291.67,1445.64,2085.18,2209.54,10355.34,2929.78,1553.76,4530.18
2007/1/10,2724.46,3730.74,3422.36,8567.48,3244.61,1441.26,2068.43,2169.4,10182.29,2878.06,1521.45,4523.4
2007/1/11,2706.61,3769.44,3425.38,8430.32,3223.81,1437.53,2104.04,2156.67,10250.16,2867.75,1492.16,4477.53
2007/1/12,2742.63,3809.55,3485.59,8488.98,3261.39,1444.08,2129.34,2183.5,10292.35,2911.86,1524.4,4499.54
2007/1/15,2809.57,3885.87,3581.45,8673.06,3341.36,1473.06,2128.32,2224.88,10604.46,2997.28,1574.13,4538.29
2007/1/16,2812.75,3899.19,3588.62,8567.42,3350.37,1497.91,2157.95,2209.34,10703.83,3017.95,1570.4,4544.32
2007/1/17,2811.61,3907.51,3617.06,8365.43,3342.91,1490.15,2164.36,2222.94,10775.07,3008.1,1578.22,4562.92
2007/1/18,2826.63,3930.48,3634.62,8516.27,3328.08,1513.41,2167.68,2237.98,10936.75,3032.66,1612.88,4565.97
2007/1/19,2829.21,3968.36,3644.85,8531.31,3328.12,1534.52,2137.8,2238.52,10959.35,3055.1,1607.78,4577.05
2007/1/22,2883.07,4024.17,3734.41,8628.83,3373.45,1539.6,2148.43,2280.43,11150.35,3113.64,1671.73,4614.04
2007/1/23,2876.23,4040.51,3745.57,8564.54,3347.29,1546.08,2131.2,2271.87,11104.86,3066.69,1701.37,4609.71
2007/1/24,2883.41,4046.94,3702.98,8672.96,3353.19,1564.75,2094.71,2261.89,11159.54,3033.15,1738.07,4626.61
2007/1/25,2857.47,4023.98,3659.92,8630.18,3328.23,1559.64,2079.32,2244.45,11047.41,2996.56,1716.28,4583.29
2007/1/26,2803.71,3956.61,3595.94,8477.06,3287.19,1515.39,2102.41,2208.09,10670.34,2934.58,1647.93,4538.06
2007/1/29,2799.33,3978.04,3621.06,8508.9,3271.84,1529.69,2109.5,2211.55,10647.07,2933,1636.78,4555.09
2007/1/30,2829.97,4004.54,3682.23,8528.86,3294.25,1546,2109.04,2224.51,10818.24,2973.36,1677.91,4585.9
2007/1/31,2788.35,3969.83,3652.74,8458.66,3250.33,1552.49,2073.86,2187.44,10720.01,2934.12,1630.75,4562.44
2007/2/1,2812.44,3996.13,3692.71,8475.36,3241.09,1570.88,2064.03,2230.86,11072.2,2993.23,1671.11,4577.91
2007/2/2,2832.74,4000.66,3739.22,8470.76,3263.83,1587.61,2055.8,2267.7,11247.18,3045.82,1673.06,4581.88
2007/2/5,2824.93,4006.86,3746.01,8489.02,3256.16,1601.45,2036.37,2252.97,11425.77,3016.01,1664.87,4591.54
2007/2/6,2846.84,4039.23,3780.8,8438.27,3277.5,1640.74,2049.51,2256.11,11599.74,3026.9,1698.07,4616.82
2007/2/7,2866.62,4086.29,3825.69,8500.63,3327.14,1632.97,2039.96,2253.08,11623.65,3023.8,1694.83,4626.6
2007/2/8,2882.09,4166.71,3845.48,8496.44,3322.76,1658.29,2043.94,2248.84,11924.59,3047.19,1726.9,4631.56
2007/2/9,2875.14,4200.85,3811.03,8468.17,3319.98,1640.51,2030.83,2260.52,11995.74,3026.17,1717.09,4603.85
2007/2/12,2873.02,4243.54,3829.44,8443.54,3324.4,1668.37,2024.1,2257.46,12322.21,3013.03,1695.46,4626.52
2007/2/13,2809.88,4171.84,3767.53,8331.27,3269.94,1630.52,1956.77,2212.38,11936.11,2939.25,1624.17,4602.16
2007/2/14,2822.42,4181.01,3819.05,8350.95,3274.3,1649.58,1972.9,2226.14,12068.31,2956.5,1632.54,4628.33
2007/2/15,2861.9,4177.26,3862.96,8421.07,3305.7,1653.55,2038.46,2249.85,12102.25,3010.06,1681.5,4684.72
2007/2/16,2872.76,4208.96,3896.87,8441.99,3311.77,1653.24,2043.2,2261.58,12246.7,3038.37,1684.37,4671.29
2007/2/21,2879.64,4208.3,3935.13,8472.46,3290.08,1648.8,1994.08,2264.81,12383.7,3029.24,1730.8,4668.7
2007/2/22,2895.28,4216.19,3986.69,8508.29,3276.23,1670.25,1999.31,2271.89,12423.2,3075.45,1767.32,4664.73
2007/2/23,2876.57,4219,3954.66,8497.58,3245.12,1665.75,2012.99,2256.3,12308.7,3059.34,1754.04,4670.67
2007/2/26,2852.3,4190.48,3931.77,8512.57,3220.42,1643.69,1989.71,2241.25,12490.17,3038.9,1715.08,4681.46
2007/2/27,2799.11,4077.54,3857.34,8327.05,3171.26,1606.38,1950.24,2196.48,12325.13,2982.41,1676.59,4604.21
2007/2/28,2723.54,3941.12,3725.57,8126.09,3107.23,1558.82,1886.28,2138.55,11985.64,2877.68,1622.99,4492.77
2007/3/1,2681.06,3891.89,3678.87,7966.39,3053.14,1541.83,1870.95,2111.18,11802,2854.15,1592.54,4399.09
2007/3/2,2680.96,3902.25,3660.71,8039.93,3049.75,1529.16,1849.06,2119.62,11559.5,2839.36,1602.33,4410.24
2007/3/5,2559.95,3631.7,3446.85,7707.14,2940.83,1466.04,1774.31,2036.46,10458.49,2724.99,1508.07,4306.49
2007/3/6,2623.74,3757.95,3521.19,7903.82,3036.16,1466.44,1831.79,2060.83,10917.61,2763.6,1537.48,4366.41
2007/3/7,2618.61,3788.93,3553.3,7883.52,3040.69,1462.44,1832.49,2064.29,11044.06,2756.32,1505.7,4350.45
2007/3/8,2667.73,3859.34,3630.53,8077.68,3091.29,1483.09,1883.1,2102.31,11374.16,2811.39,1530.59,4432.34
2007/3/9,2673.44,3927.74,3625.84,8072.85,3113.49,1480.93,1930.9,2094.9,11484.81,2825.73,1504.88,4455.72
2007/3/12,2715.85,3970.03,3698.02,8133.56,3141.68,1477.08,1958.6,2130.27,11585.38,2878.62,1565.12,4452.83
2007/3/13,2701.15,3970.77,3687.1,8086.68,3116.55,1460.89,1954.95,2134.19,11507.98,2879.52,1546.41,4471.2
2007/3/14,2631.96,3863.28,3594.78,7918.98,3039.48,1419.09,1858.07,2080.1,11166.04,2809.83,1506.62,4351.05
2007/3/15,2653.7,3860.77,3618.99,8001.39,3050.39,1458.4,1897,2089.66,11378.18,2824.69,1539.19,4404.82
2007/3/16,2655.69,3872.15,3600.9,7969.45,3052.67,1425.83,1921.54,2077.58,11353.14,2820.82,1556.75,4353.09
2007/3/19,2692.7,3910.54,3623.87,8017.43,3086.56,1448.2,1970.98,2105.41,11427.85,2856.97,1604.15,4381.85
2007/3/20,2705.84,3951.02,3629.55,7984.21,3096.59,1480.47,2017.89,2105.63,11776.8,2862.42,1619.11,4403.83
2007/3/21,2725.4,3974.08,3648.11,8021.11,3108.83,1479.32,2019.7,2135.52,11952.45,2898.85,1636.87,4429.9
2007/3/22,2747.28,3994.51,3686.26,8150.86,3143.06,1494.78,2002.14,2161.94,12027.41,2954.41,1619.56,4489.51
2007/3/23,2753.83,3982.73,3724.37,8232.97,3153.17,1548.34,2010.4,2173.95,12142.48,2980.04,1597.09,4516.99
2007/3/26,2767.27,4000.79,3730.7,8324.38,3156.96,1546.29,2063.83,2180.25,12271.63,3009.62,1607.3,4531.14
2007/3/27,2757.16,3995.73,3703.94,8379.17,3149.2,1541.32,2026.33,2170.42,12185.81,2992.49,1596.93,4545.58
2007/3/28,2736.23,3955.63,3678.71,8358.8,3117.05,1518.97,1990.88,2155.92,12202.48,2978.73,1587.47,4533.48
2007/3/29,2770.3,3976.32,3711.66,8516.27,3150.59,1540.14,1997.15,2180,12297.33,3008.94,1624.78,4571.03
2007/3/30,2772.38,3980.04,3740.09,8578.07,3146.54,1491.69,2017.1,2182.67,12356.12,3014.94,1623.78,4544.1
2007/4/2,2774.61,4013.41,3755.12,8570.32,3154.9,1483.11,2007.14,2194.52,12271.94,3028.86,1606.16,4571.07
2007/4/3,2799.29,4057.44,3817.26,8639.02,3172.35,1494.66,2009.55,2228.77,12374.18,3063,1620.96,4622.13
2007/4/4,2831.71,4148.03,3902.65,8711.21,3187.6,1518.92,2027.15,2259.75,12675.23,3136.47,1631.34,4725.1
2007/4/10,2855.16,4188.85,3930.7,8739.76,3218.01,1505.48,2054.12,2259.5,12953.36,3150.93,1642.45,4860.94
2007/4/11,2870.5,4213.92,3935.18,8799.13,3242.95,1508.24,2101.32,2262.97,13070.37,3167,1648.45,4805.77
2007/4/12,2867.77,4208.79,3910.88,8681.7,3263.98,1512.62,2131.64,2255.27,13111.66,3148.42,1634.18,4773.19
2007/4/13,2860.64,4161.86,3898.59,8673.01,3263.27,1517.95,2123.97,2250.2,13067.48,3127.87,1631.51,4745.83
2007/4/16,2911.33,4212.27,3937.79,8739.06,3308.41,1522.54,2116.98,2280.25,13130.11,3183.41,1706.38,4813.12
2007/4/17,2922.13,4187.39,3921.94,8718.17,3333.74,1522.26,2110.48,2284.98,13079.3,3194.8,1716.99,4829.34
2007/4/18,2925.61,4153.49,3925.74,8659,3361.02,1507.64,2087.03,2282.62,13077.69,3185.1,1713,4820.83
2007/4/19,2856.3,4110.43,3840.84,8453.4,3289.39,1507.84,2027.22,2246.61,12792.19,3105.32,1648.19,4717.92
2007/4/20,2892.95,4163.68,3871.24,8593.19,3328.93,1506.77,2040.68,2250.26,12887.09,3139.11,1688.28,4784.07
2007/4/23,2897.89,4188.63,3918.31,8613.69,3342.24,1517.41,2041.46,2261.8,12954.25,3165.9,1654.13,4846.38
2007/4/24,2896.51,4141.99,3909.79,8623.56,3330.29,1521.95,2065.61,2261.47,12944.84,3160.3,1665.71,4895.26
2007/4/25,2886.53,4118,3898.36,8548.5,3322.42,1523.96,2074.06,2260.81,12836.89,3142.39,1659.52,4870.61
2007/4/26,2903.95,4126.85,3928.42,8628.1,3343.6,1522.21,2093.24,2281.75,12954.02,3169.77,1660.18,4892.74
2007/4/27,2881.01,4099.67,3898,8549.93,3315.52,1523.83,2098.93,2272.8,12841.29,3128.94,1646.44,4885.77
2007/4/30,2855.48,4065.52,3870.27,8510.6,3291.29,1519.65,2064.98,2239.09,12916.66,3110.24,1626.99,4764.92
2007/5/2,2862.14,4128.99,3877.22,8504.28,3291.89,1513.78,2076.65,2261.61,12889.14,3133.21,1619.06,4826.29
2007/5/3,2907.25,4177.67,3925.2,8625.01,3330.63,1542.86,2108.06,2293.46,13019.95,3232.91,1649.87,4889.15
2007/5/4,2933.84,4174.42,3936.46,9046.23,3342.3,1541.69,2167.2,2327.91,13038.41,3303.79,1651.22,4899.62
2007/5/7,2943.42,4161.78,3947.68,9071.37,3356.22,1524.55,2158.2,2342.9,13301.54,3313.67,1655.49,4893.95
2007/5/8,2919.12,4156.11,3920.42,9035.76,3339.23,1516.12,2119,2303.61,13325.08,3249.93,1643.44,4846.4
2007/5/9,2937.29,4216.19,3975.13,9029.61,3351.52,1520.21,2108.41,2331.2,13530.16,3267.14,1655.52,4889.48
2007/5/10,2931.99,4241.19,4017.67,9005.76,3333.81,1508.04,2108.09,2336.52,13773.33,3275.8,1640.48,4870.08
2007/5/11,2896.19,4196.97,3980.34,8932.25,3296.4,1498.73,2096.51,2286.91,13650.76,3230.77,1616.26,4813.02
2007/5/14,2971.85,4261.36,4020.81,9415.6,3381.22,1500.45,2105.86,2330.37,14480.29,3290.78,1677.78,4895.77
2007/5/15,2956.98,4227.04,4015.49,9319.12,3373.79,1467.64,2104.16,2314.77,14257.28,3263.71,1664.18,4915.88
2007/5/16,2965.9,4257.69,4035.72,9359.27,3362.62,1449.58,2133.22,2326.68,14314.25,3282.9,1683.53,4926.33
2007/5/17,2971.04,4248.33,4050.86,9412.22,3357.22,1449.94,2199.15,2340.49,14171.24,3298.38,1685.29,4937.71
2007/5/18,2959.18,4213.39,4033.73,9419.21,3345.71,1440.45,2201.23,2318.13,14023.88,3256.17,1693.85,4895.59
2007/5/21,2961.86,4255.38,4042.85,9519.98,3330,1497.36,2196.61,2317.93,14128.46,3276.65,1699.67,4868.31
2007/5/22,2954.9,4250.34,4042.63,9642.64,3315.7,1487.47,2175.77,2308.77,14403.31,3273.34,1690.01,4817.95
2007/5/23,2958.23,4264.96,4064.21,9628.35,3319.49,1494.67,2198.99,2309.22,14461.34,3277.32,1687.38,4807.42
2007/5/25,2916.21,4222.73,3997.63,9447.75,3282.59,1480.71,2174.85,2278.02,13999.39,3233.11,1653.79,4755.25
2007/5/28,2918.42,4248.2,3981.18,9559.76,3274.93,1479.48,2199.95,2279.84,14058.48,3240.98,1655.01,4755.78
2007/5/29,2912.06,4292.86,3967.99,9550.66,3262.62,1481.01,2211.17,2269.65,14017.18,3235.23,1648.9,4760.99
2007/5/30,2879.75,4228.02,3940.56,9338.43,3231.75,1448.08,2169.44,2251.03,13640.13,3196.17,1634.23,4737.22
2007/5/31,2932.37,4282.29,4016.42,9811.87,3267.85,1479.81,2213.42,2290.48,13895.17,3265.63,1668.6,4809.84
2007/6/1,2942.44,4313.33,4027.38,9905.29,3284.87,1477.85,2219.22,2290.12,14016.3,3301.98,1652.37,4830.96
2007/6/4,2954.26,4299.86,4051.21,10066.09,3282.6,1493.09,2170.68,2330.9,14076.51,3321.16,1666.39,4844.3
2007/6/5,2957.49,4303.5,4047.94,10394.49,3284.28,1496.4,2170.81,2355.94,14139.76,3322.61,1641.17,4847.62
2007/6/6,2956.14,4308.42,4060.21,10385.91,3275.37,1515.64,2144.29,2353.5,14220.37,3330.49,1644.21,4844.69
2007/6/7,2945.45,4289,4049.85,10406.67,3266.85,1511.77,2132.18,2344.4,14105.77,3285.37,1645.22,4822.71
2007/6/8,2906.19,4248.26,3990.39,10262.43,3232.66,1510.61,2085.12,2295.39,13975.29,3222.87,1626.06,4752.29
2007/6/11,2921.32,4271.24,3998.82,10337.52,3239.73,1512.59,2092.91,2306.94,14019.93,3240.77,1647.06,4792.22
2007/6/12,2924.67,4271.39,3999.35,10352.94,3238.59,1500.13,2079.86,2301.97,14060.22,3235.88,1666.58,4773.56
2007/6/13,2920.37,4278.99,4000.92,10231.4,3233.7,1492.93,2086.53,2295.13,14242.29,3239.98,1661.61,4768.75
2007/6/14,2968.52,4333.19,4038.36,10571.98,3287.27,1499.67,2126.59,2320.39,14530.03,3290.53,1689.79,4825.26
2007/6/15,2997.01,4327.49,4072.76,10760.15,3329.27,1491.06,2119.87,2328.84,14981.89,3312.22,1703.42,4841.19
2007/6/18,3080.49,4451.32,4118.91,11155.77,3430.37,1492.98,2131.89,2359.34,14992.5,3358,1800.19,4882.53
2007/6/20,3092.39,4407.56,4133.88,11400.2,3433.88,1503.15,2155.33,2377.11,14998.47,3376.53,1805.79,4899.27
2007/6/21,3131.01,4420.76,4157.16,11541.06,3484.47,1514.71,2171.49,2382.19,15406.76,3402.43,1847.94,4897.33
2007/6/22,3134.29,4389.12,4144.51,11423.91,3477.9,1534.25,2162.71,2378.52,15572.44,3395.61,1887.41,4874.15
2007/6/25,3107.03,4390.98,4109.44,11189.07,3436.55,1541.4,2172.92,2372.39,15449.99,3369.42,1878.64,4832.4
2007/6/26,3099.45,4360.87,4082.34,10942.52,3425.72,1548.43,2159.25,2372.35,15407.91,3381.69,1886.03,4865.68
2007/6/27,3087.05,4314.79,4061.67,10845.49,3437.89,1547.63,2149.16,2370.52,15177.77,3352.93,1856.66,4897.79
2007/6/28,3123.35,4387.57,4112.63,11132.51,3469.11,1533.53,2184.29,2396.7,15179.05,3380.49,1885.24,4930.74
2007/6/29,3109.64,4396.95,4115.23,11167.1,3445.34,1526.19,2170.25,2387.79,15143.69,3382.78,1865.09,4921.9
2007/7/3,3169.6,4463.53,4201.71,11680.22,3489.11,1551.63,2192.66,2417.2,15616.94,3426.85,1921.95,5016.7
2007/7/4,3186.24,4450.59,4231.63,11726.61,3517.7,1554.59,2217.05,2419.29,15901.32,3467.22,1917.06,4989.22
2007/7/5,3206.47,4471.06,4309.16,11789.35,3549.26,1566.84,2206.03,2421.49,16165.14,3497.03,1910.84,5022.8
2007/7/6,3238.34,4526.89,4324.25,11913.36,3582.08,1561.99,2219.09,2497.37,16140.37,3565.78,1910.04,5073.06
2007/7/9,3287.69,4539.82,4356.9,12105.73,3640.51,1598.22,2275.82,2562.15,16625.43,3643.01,1924.18,5109.23
2007/7/10,3305.4,4532.65,4358.78,12215.24,3701.95,1612.76,2263.32,2546.38,16690.4,3633.67,1914.34,5117.2
2007/7/11,3261.73,4446.48,4321.43,11945.85,3645.54,1599.47,2217.29,2521.87,16593.54,3593.23,1895.6,5092.44
2007/7/12,3282.62,4442.39,4344.01,11946.57,3643.34,1606.65,2229.35,2543.96,16627.05,3605.68,1957.01,5098.61
2007/7/13,3328.02,4488.36,4378.49,12121.12,3674.51,1640.81,2288.66,2561.68,16942.91,3661.61,2010.19,5193.71
2007/7/16,3309.65,4462.02,4355.66,12058.02,3647.07,1641.26,2300.39,2535.64,17257.32,3664.03,1993.05,5146.86
2007/7/17,3326.5,4454.75,4343.38,12228.03,3669.59,1691.57,2304.76,2542.44,17685.63,3686.46,1997.62,5138.19
2007/7/18,3291.1,4433.86,4300.94,11918.19,3638.51,1715.65,2269.08,2516.8,17398.02,3646.77,1973.9,5123.02
2007/7/19,3321.16,4450.1,4334.9,11879.62,3680.38,1691.73,2290.73,2557.36,17633.57,3691.99,1988.04,5136.01
2007/7/20,3374.43,4517.01,4421.5,12147.49,3709.88,1725.39,2353.57,2597.22,17952.84,3793.64,2029.84,5183.86
2007/7/23,3397.4,4513.76,4474.05,12240.88,3729.08,1731.47,2382.94,2598.43,18187.17,3866.43,2034.05,5205.63
2007/7/24,3414.91,4548.03,4506.69,12250.65,3732.56,1740.03,2405.84,2609.72,18762.63,3936.28,2034.03,5243.7
2007/7/25,3395.69,4541.1,4515.67,12015.45,3699.81,1754.72,2377.76,2599.24,18996.13,3903.66,2033.3,5274.52
2007/7/26,3369.69,4537.63,4493.43,11924.05,3688.57,1729.19,2358.16,2585.35,18804.53,3842.35,2003.37,5219.81
2007/7/27,3270.54,4394.43,4378.35,11536.44,3595.03,1689.08,2293.39,2496.84,17939.56,3694.7,1947.13,5091.62
2007/7/30,3291.28,4383.67,4374.58,11562.24,3621.42,1693.29,2298.57,2491.87,17975.98,3742.25,1967.5,5151.16
2007/7/31,3361.76,4419.69,4448.92,11837.59,3734.97,1699.44,2324.65,2529.83,18458.19,3822.65,1987.98,5180.82
2007/8/1,3252.37,4285.08,4333.46,11406.93,3626.62,1692.55,2249.7,2442.22,17740.06,3672.17,1912.83,5049.58
2007/8/2,3243.8,4275.22,4313.47,11372.98,3629.73,1674.35,2206.09,2434.02,17590.74,3645.97,1906.13,5064.69
2007/8/3,3260.31,4274.26,4338.84,11383.16,3652.54,1653.19,2247.9,2439.85,17459.74,3652.94,1925.78,5070.72
2007/8/6,3163.06,4146.91,4225.2,10924.27,3545.06,1600.27,2170.94,2384.9,16570.37,3550.86,1866.77,4973.63
2007/8/7,3152.09,4131.43,4218.02,10803.64,3531.78,1611.25,2167.3,2373.71,16553.92,3542.93,1861.55,4981.62
2007/8/8,3249.91,4276.13,4329.79,11287.08,3638.11,1733.27,2212.12,2432.01,17327.22,3653.32,1923.52,5036.84
2007/8/9,3247.42,4335.26,4379.75,11277.04,3630.58,1711.25,2213.41,2419.44,17553.04,3656.03,1908.04,5020.71
2007/8/10,3154.17,4221.53,4249.31,10757.28,3547.63,1731.99,2212.06,2348.71,16817.48,3527.08,1839.58,4932.26
2007/8/13,3161.64,4211.12,4234.13,10771.19,3551.69,1720.76,2162.84,2351.77,16800.66,3559.15,1857.67,4947.37
2007/8/14,3170.34,4215.58,4256.88,10804.91,3555.18,1724.89,2149.87,2362.49,16872.93,3547.88,1876.63,4981.79
2007/8/15,3074.71,4071.28,4135.81,10404.95,3456.46,1653.44,2072.23,2303.88,16175.59,3419.32,1824.4,4849.36
2007/8/16,2949.02,3937,3935.77,9843.9,3327.58,1525.94,2017.99,2213.34,15102.42,3259.03,1756.11,4687.54
2007/8/17,2885.79,3826.73,3802.51,9608.7,3259.88,1474.65,1968.28,2176.74,14158.71,3156.94,1752.14,4575.49
2007/8/20,3075.72,3997.2,3976.41,10316.52,3496.4,1563.07,2070.8,2282.87,15264.13,3354.35,1886.68,4772.39
2007/8/21,3112.57,4007.3,4014.77,10554.28,3532.9,1591.92,2109.44,2286.15,15745.12,3430.06,1899.02,4842.34
2007/8/22,3197.03,4119.38,4113.22,10827.37,3618.66,1653,2127.33,2333.14,16556.81,3528.95,1966.44,4974.54
2007/8/23,3287.44,4271.63,4272.63,11392.29,3671.64,1666.09,2133.91,2401.14,17141.59,3658.25,2047.67,5084.31
2007/8/24,3284.43,4270.57,4275.15,11353.11,3657.26,1621.61,2108.47,2389.7,17412.82,3646.35,2064.66,5100.26
2007/8/27,3408.07,4396.17,4476.12,12006.45,3763.57,1665.82,2196.85,2454.43,19384.66,3779.84,2144.92,5316.49
2007/8/28,3376.39,4431.88,4453.24,11738.43,3733.91,1643.23,2159.71,2424.59,19604.7,3714.86,2127.25,5259.72
2007/8/29,3316.42,4347.9,4366.7,11427.13,3676.92,1598.96,2098.31,2385.64,18852.79,3610.01,2116.85,5124.89
2007/8/30,3385.48,4495.14,4459.17,11759.11,3747.5,1650.59,2136.95,2418.91,18876.99,3677.53,2170.13,5225.07
2007/8/31,3466.84,4571.06,4545.08,12020.39,3834.18,1838.75,2195.05,2454.38,19664.54,3754.2,2241.71,5294.73
2007/9/3,3463.18,4579.69,4592.07,12075.92,3820.21,1826.15,2199.59,2452.14,19906.32,3777.35,2216.97,5300.54
2007/9/4,3469.14,4593.04,4611.38,11941.17,3836.48,1853.25,2204.75,2450.32,19901.71,3821.27,2206.12,5279.71
2007/9/5,3493.3,4645.4,4669.06,11903.93,3836.6,1836.03,2271.23,2476.52,19870.42,3867.27,2242.87,5310.58
2007/9/6,3497.21,4632.19,4712.04,11966.44,3870.64,1848.35,2237.43,2473.94,19836.3,3865.48,2208.63,5320.28
2007/9/7,3497.65,4696.34,4753.79,12154.67,3898.81,1829.58,2243.73,2459.12,19640.39,3849.16,2153.98,5383.63
